RequestedISIN;RequestedDate;referenceDate;compositeLiquidityScore;concentrationWeightedLiquidityScore;holdingScore;turnoverScore;isin;amountType;ecbTiering;ecbHaircut;optionFlag;zeroCouponFlag;couponPaymentDate;couponRecordDate;interestPeriodStartDate;interestPeriodEndDate;couponPaymentFrequency;rateType;couponInterestRate;couponGrossAmount;aggregatedHoldingData.freeFloatHolding;aggregatedHoldingData.freeFloatHoldingEur;aggregatedHoldingData.freeFloatMarketValueEur;aggregatedHoldingData.concentration;aggregatedHoldingData.averageHoldingSizeEur;aggregatedHoldingData.averageHoldingSizeMarketValueEur;aggregatedHoldingData.medianHoldingSizeEur;aggregatedHoldingData.medianHoldingSizeMarketValueEur;aggregatedHoldingData.simpleMovingAverage['30'].concentration;aggregatedHoldingData.simpleMovingAverage['30'].concentrationDelta;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHolding;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHoldingDelta;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSizeDelta;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSizeDelta;aggregatedTransactionData.totalVolCurrentBD.volumeEur;aggregatedTransactionData.totalVolNext1BD.volumeEur;aggregatedTransactionData.totalVolNext2BD.volumeEur;aggregatedTransactionData.transactionCount;aggregatedTransactionData.averageTicketSizeEur;aggregatedTransactionData.averageGrossSettlementPriceEur;aggregatedTransactionData.medianTicketSizeEur;aggregatedTransactionData.medianGrossSettlementPriceEur;aggregatedTransactionData.settlementVWAPEur;aggregatedTransactionData.simpleMovingAverage['30'].concentration;aggregatedTransactionData.simpleMovingAverage['30'].concentrationDelta;aggregatedTransactionData.simpleMovingAverage['30'].volume;aggregatedTransactionData.simpleMovingAverage['30'].volumeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAP;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAPDelta;transaction.transactionId;transaction.transactionDate;transaction.settlementDate;transaction.transactionType;transaction.transactionStatus;transaction.quantity;transaction.quantityUnit;transaction.cashAmount;transaction.cashSettlementCurrency;transaction.grossSettlementPrice;transaction.receivingPartyType;transaction.deliveringPartyType
AT0000A326N4;2023-08-16;2023-08-16T00:00:00;0.9314667781;0.9569577936;0.9561220226;0.9494358546;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.85332925E7;6.0;8283333.3333;8088882.0833;2500000.0;2441312.5;6.0;0.0;5.056E7;-0.017;7659126.9841;0.0815;1866666.6667;0.3393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-08-16;2023-08-16T00:00:00;0.8090263268;0.8253238613;0.9523610531;0.8717091517;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.937543E7;7.0;1.54E7;1.419649E7;2000000.0;1843700.0;6.0;0.0;1.076966666667E8;0.001;1.62368253968E7;-0.0515;2240000.0;-0.1071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-08-15;2023-08-15T00:00:00;0.8101212882;0.8268506901;0.9527394396;0.8736930155;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.926763E7;7.0;1.54E7;1.418109E7;2000000.0;1841700.0;6.0;0.0;1.0768E8;0.0011;1.63196031746E7;-0.0563;2263333.3333;-0.1163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-08-15;2023-08-15T00:00:00;0.8439983271;0.9694688415;0.9962358846;0.9330823923;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.728E8;1.728E8;1.71213696E8;40.0;4320000.0;4280342.4;1000000.0;990820.0;39.0;0.0;1.660333333333E8;0.0408;4166202.116;0.0369;1028333.3333;-0.0276;100000.0;200000.0;1000000.0;;;;;;;4.0;0.0;3353333.3333;-0.9702;456988.937;-0.7812;298333.3333;-0.6648;70.3385;-1.0;70.3098;-1.0;70.269;-1.0;;;;;;;;;;;;
AT0000A32562;2023-08-15;2023-08-15T00:00:00;0.9272271016;0.9820158929;0.9987452949;0.9765788373;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.335E8;2.335E8;2.27834356E8;54.0;4324074.0741;4219154.7407;1750000.0;1707538.0;54.0;0.0;2.320366666667E8;0.0063;4279458.3471;0.0104;1721666.6667;0.0165;1200000.0;600000.0;;5.0;240000.0;100.8533;200000.0;100.8533;100.8533;3.0;0.0;2170000.0;-0.447;507063.4921;-0.5267;391666.6667;-0.4894;80.7632;0.2488;80.5457;0.2521;80.682;0.25;;;;;;;;;;;;
AT0000A326N4;2023-08-15;2023-08-15T00:00:00;0.938937683;0.9598494354;0.9594312003;0.956503555;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8474895E7;6.0;8283333.3333;8079149.1667;2500000.0;2438375.0;6.0;0.0;5.06E7;-0.0178;7625396.8254;0.0863;1833333.3333;0.3636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-08-15;2023-08-15T00:00:00;0.9288617886;0.9085365854;0.8292682927;0.9146341463;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.378818E9;1.378818E9;1.3621343022E9;76.0;1.81423421053E7;1.79228197658E7;2030000.0;2005437.0;77.0;0.0;1.3498764E9;0.0214;1.75399189351E7;0.0343;1997650.0;0.0162;1.34148E8;7.7058E7;1.12333E8;21.0;6388000.0;100.3389;1000000.0;100.3055;100.2416;25.0;0.0;8.90879333333E7;0.5058;4064935.8163;0.5715;298100.0;2.3546;100.3876;-5.0E-4;100.3774;-7.0E-4;100.2059;4.0E-4;;;;;;;;;;;;
AT0000A2XLD9;2023-08-14;2023-08-14T00:00:00;0.8097030531;0.8297783354;0.9535759097;0.8724383103;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.938082E7;7.0;1.54E7;1.419726E7;2000000.0;1843800.0;6.0;0.0;1.076633333333E8;0.0013;1.64023809524E7;-0.0611;2286666.6667;-0.1254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-08-14;2023-08-14T00:00:00;0.8561271435;0.9598494354;0.9899623588;0.9493935592;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.335E8;2.335E8;2.28663281E8;54.0;4324074.0741;4234505.2037;1750000.0;1713750.5;54.0;0.0;2.3198E8;0.0066;4275807.3931;0.0113;1720000.0;0.0174;;1200000.0;600000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-08-14;2023-08-14T00:00:00;0.9431200335;0.9623588457;0.9619406106;0.9577582601;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.85655975E7;6.0;8283333.3333;8094266.25;2500000.0;2442937.5;6.0;0.0;5.064E7;-0.0186;7591666.6666;0.0911;1800000.0;0.3889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-08-14;2023-08-14T00:00:00;0.8477624425;0.9686323714;0.9920535341;0.930154747;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.442E8;1.442E8;1.4326991E8;39.0;3697435.8974;3673587.4359;1000000.0;993550.0;39.0;0.0;1.666933333333E8;-0.1349;4168111.2069;-0.1129;1030000.0;-0.0291;100000.0;100000.0;200000.0;;;;;;;4.0;0.0;4160000.0;-0.976;511512.7465;-0.8045;346666.6667;-0.7115;73.6552;0.3709;73.623;0.3715;73.5828;0.3723;;;;;;;;;;;;
AT0000A33SH3;2023-08-14;2023-08-14T00:00:00;0.9308943089;0.918699187;0.8089430894;0.9146341463;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.42385E9;1.42385E9;1.4127036180911E9;74.0;1.92412162162E7;1.90905894337E7;2030000.0;2014108.4698;77.0;0.0;1.3507525E9;0.0541;1.75596635315E7;0.0958;1999316.6667;0.0153;8.2741E7;1.34148E8;7.7058E7;14.0;5910071.4286;100.5783;126000.0;100.7461;100.5951;25.0;0.0;8.50409E7;-0.027;3862616.6496;0.5301;266600.0;-0.5274;100.3864;0.0019;100.3791;0.0037;100.2065;0.0039;;;;;;;;;;;;
AT0000A33SH3;2023-08-11;2023-08-11T00:00:00;0.8516260163;0.7865853659;0.8089430894;0.8292682927;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.395482E9;1.395482E9;1.3861415645103E9;75.0;1.86064266667E7;1.84818875268E7;2000000.0;1986613.32;76.0;0.0;1.3519903666667E9;0.0322;1.75946720651E7;0.0575;1998316.6667;8.0E-4;3.0805E7;8.2741E7;1.34148E8;22.0;1400227.2727;100.7335;65000.0;100.8873;100.4149;25.0;0.0;8.49530666667E7;-0.6374;3806151.1108;-0.6321;268133.3333;-0.7576;100.379;0.0035;100.3674;0.0052;100.1843;0.0023;;;;;;;;;;;;
AT0000A32562;2023-08-11;2023-08-11T00:00:00;0.8992053534;0.9757423672;0.9983270598;0.9640317859;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.334E8;2.334E8;2.287520724E8;57.0;4094736.8421;4013194.2526;1500000.0;1470129.0;54.0;0.0;2.3202E8;0.0059;4271373.9716;-0.0414;1720000.0;-0.1279;400000.0;;1200000.0;3.0;133333.3333;103.787;100000.0;101.2324;103.1483;3.0;0.0;2290000.0;-0.8253;525730.1587;-0.7464;388333.3333;-0.7425;80.7437;0.2854;80.5259;0.2571;80.6653;0.2787;;;;;;;;;;;;
AT0000A34QR4;2023-08-11;2023-08-11T00:00:00;0.9874529486;0.9845253032;0.9899623588;0.9941447093;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.443E8;1.443E8;1.43581386E8;39.0;3700000.0;3681574.0;1000000.0;995020.0;40.0;0.0;1.679433333333E8;-0.1408;4192586.9209;-0.1175;1040000.0;-0.0385;;100000.0;100000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-08-11;2023-08-11T00:00:00;0.8109577583;0.8327059808;0.9548306148;0.8745294856;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.944011E7;7.0;1.54E7;1.420573E7;2000000.0;1844900.0;6.0;0.0;1.076466666667E8;0.0014;1.64851587301E7;-0.0658;2310000.0;-0.1342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-08-11;2023-08-11T00:00:00;0.9619406106;0.9707235466;0.965286491;0.9640317859;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8628965E7;6.0;8283333.3333;8104827.5;2500000.0;2446125.0;6.0;0.0;5.068E7;-0.0193;7557936.5079;0.096;1766666.6667;0.4151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-08-10;2023-08-10T00:00:00;0.9171548117;0.9836820084;0.9987447699;0.9711297071;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.335E8;2.335E8;2.30014312E8;57.0;4096491.2281;4035338.807;1500000.0;1477608.0;54.0;0.0;2.320633333333E8;0.0062;4274585.1245;-0.0417;1728333.3333;-0.1321;600000.0;400000.0;;;;;;;;3.0;0.0;2310000.0;-0.7403;537952.381;-0.4423;401666.6667;-0.2531;80.8166;0.2552;80.6839;0.2573;80.7595;0.2552;;;;;;;;;;;;
AT0000A2XLD9;2023-08-10;2023-08-10T00:00:00;0.8108786611;0.8343096234;0.9552301255;0.8744769874;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.968266E7;7.0;1.54E7;1.424038E7;2000000.0;1849400.0;6.0;0.0;1.0763E8;0.0016;1.65679365079E7;-0.0705;2333333.3333;-0.1429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-08-10;2023-08-10T00:00:00;0.8778004073;0.8024439919;0.8065173116;0.8737270876;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.419399E9;1.419399E9;1.4159049080636E9;77.0;1.84337532468E7;1.83883754294E7;2000000.0;1995076.66;76.0;0.0;1.3525981333333E9;0.0494;1.76199898063E7;0.0462;1993650.0;0.0032;6.8697E7;3.0805E7;8.2741E7;29.0;2368862.069;100.6793;60000.0;100.9594;100.6934;26.0;0.0;8.78967333333E7;-0.2184;3883554.9934;-0.39;268966.6667;-0.7769;100.3742;0.003;100.3624;0.0059;100.1919;0.005;;;;;;;;;;;;
AT0000A34QR4;2023-08-10;2023-08-10T00:00:00;0.9912133891;0.9916317992;0.9958158996;0.9949790795;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.712E8;1.712E8;1.71044208E8;43.0;3981395.3488;3977772.2791;1000000.0;999090.0;40.0;0.0;1.6968E8;0.009;4237116.8354;-0.0604;1050000.0;-0.0476;1.02E7;;100000.0;18.0;566666.6667;101.2599;300000.0;101.261;101.2608;4.0;3.0;4360000.0;1.3394;584846.0798;-0.0311;450000.0;-0.3333;76.9399;0.3161;76.9078;0.3167;76.8676;0.3173;;;;;;;;;;;;
AT0000A326N4;2023-08-10;2023-08-10T00:00:00;0.9744769874;0.9753138075;0.9715481172;0.9711297071;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8748245E7;6.0;8283333.3333;8124707.5;2500000.0;2452125.0;6.0;0.0;5.072E7;-0.0201;7524206.3492;0.1009;1733333.3333;0.4423;0.0;;;;;;;;;;;180000.0;-1.0;;;;;;;;;6.6526;-1.0;;;;;;;;;;;;
AT0000A2XLD9;2023-08-09;2023-08-09T00:00:00;0.8103015075;0.8404522613;0.9572864322;0.8764656616;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.9755964E7;7.0;1.54E7;1.4250852E7;2000000.0;1850760.0;6.0;0.0;1.076133333333E8;0.0017;1.66507142857E7;-0.0751;2356666.6667;-0.1513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-08-09;2023-08-09T00:00:00;0.9845058626;0.9828308208;0.9798994975;0.9798994975;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.88054E7;6.0;8283333.3333;8134233.3333;2500000.0;2455000.0;6.0;0.0;5.06433333333E7;-0.0186;7511428.5714;0.1028;1691666.6667;0.4778;1200000.0;;;;;;;;;;;180000.0;5.6667;;;;;;;;;6.6526;-1.0;;;;;;;;;;;;
AT0000A32562;2023-08-09;2023-08-09T00:00:00;0.9074539363;0.9895309883;0.9974874372;0.9673366834;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.338E8;2.338E8;2.307213216E8;56.0;4175000.0;4120023.6;1600000.0;1578931.2;54.0;0.0;2.321133333333E8;0.0073;4275462.3175;-0.0235;1735000.0;-0.0778;500000.0;600000.0;400000.0;;;;;;;3.0;0.0;2320000.0;-0.7845;533952.381;-0.0636;398333.3333;0.2552;80.7827;0.2531;80.6529;0.2552;80.7298;0.254;;;;;;;;;;;;
AT0000A33SH3;2023-08-09;2023-08-09T00:00:00;0.9816700611;0.9898167006;0.800407332;0.967413442;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.395043E9;1.395043E9;1.39622878655E9;78.0;1.78851666667E7;1.79003690583E7;1930000.0;1931640.5;76.0;0.0;1.3526558333333E9;0.0313;1.76920675966E7;0.0109;1986983.3333;-0.0287;4.57634E8;6.8697E7;3.0805E7;19.0;2.4086E7;100.3398;4140000.0;100.4485;100.362;25.0;0.0;8.57997333333E7;4.3337;3826026.2577;5.2953;267533.3333;14.4747;100.326;1.0E-4;100.2865;0.0016;100.1977;0.0016;;;;;;;;;;;;
AT0000A34QR4;2023-08-09;2023-08-09T00:00:00;0.9179229481;0.9849246231;0.9920435511;0.9631490787;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.519E8;1.519E8;1.52015444E8;38.0;3997368.4211;4000406.4211;1000000.0;1000760.0;39.0;0.0;1.705066666667E8;-0.1091;4271925.0247;-0.0643;1060000.0;-0.0566;400000.0;1.02E7;;;;;;;;4.0;0.0;4080000.0;-0.902;580957.191;-0.3115;445000.0;-0.1011;76.8978;0.3111;76.8661;0.3117;76.8224;0.3124;;;;;;;;;;;;
AT0000A2XLD9;2023-08-08;2023-08-08T00:00:00;0.810222036;0.8433179724;0.9581064097;0.8772517805;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.983897E7;7.0;1.54E7;1.426271E7;2000000.0;1852300.0;6.0;0.0;1.075966666667E8;0.0019;1.67334920635E7;-0.0797;2380000.0;-0.1597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-08-08;2023-08-08T00:00:00;0.0;0.0;0.9782153331;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;5.03E7;5.03E7;4.942289375E7;6.0;8383333.3333;8237148.9583;2500000.0;2456406.25;6.0;0.0;5.05666666667E7;-0.0053;7498650.7936;0.118;1650000.0;0.5152;0.0;1200000.0;;;;;;;;;;140000.0;-1.0;;;;;;;;;6.6526;-1.0;;;;;;;;;;;;
AT0000A34QR4;2023-08-08;2023-08-08T00:00:00;0.9769585253;0.9819857562;0.9924591537;0.987012987;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.436E8;1.436E8;1.44180144E8;38.0;3778947.3684;3794214.3158;1000000.0;1004040.0;39.0;0.0;1.7113E8;-0.1609;4292373.1043;-0.1196;1070000.0;-0.0654;2200000.0;400000.0;1.02E7;7.0;314285.7143;100.6223;200000.0;100.6223;100.6458;4.0;0.0;4133333.3333;-0.4677;584290.5243;-0.4621;448333.3333;-0.5539;76.8678;0.309;76.8361;0.3096;76.7924;0.3106;;;;;;;;;;;;
AT0000A33SH3;2023-08-08;2023-08-08T00:00:00;0.9429735234;0.9287169043;0.8024439919;0.9083503055;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.281823E9;1.281823E9;1.2833611876E9;79.0;1.62256075949E7;1.62450783241E7;2000000.0;2002400.0;76.0;0.0;1.3534657E9;-0.0529;1.77717710887E7;-0.087;1979133.3333;0.0105;1.00576E8;4.57634E8;6.8697E7;26.0;3868307.6923;100.4709;36500.0;100.3606;100.268;26.0;0.0;7.52597E7;0.3364;3138145.7699;0.2327;133033.3333;-0.7256;100.322;0.0015;100.2962;6.0E-4;100.1985;7.0E-4;;;;;;;;;;;;
AT0000A32562;2023-08-08;2023-08-08T00:00:00;0.9153749476;0.9811478844;0.9974863846;0.9694176791;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.333E8;2.333E8;2.306058516E8;56.0;4166071.4286;4117961.6357;1600000.0;1581523.2;54.0;0.0;2.3216E8;0.0049;4273839.5104;-0.0252;1738333.3333;-0.0796;0.0;500000.0;600000.0;;;;;;;3.0;-1.0;2346666.6667;-1.0;531730.1587;-1.0;388333.3333;-1.0;80.7616;-1.0;80.6318;-1.0;80.7081;-1.0;;;;;;;;;;;;
AT0000A326N4;2023-08-07;2023-08-07T00:00:00;0.9374737726;0.9710449014;0.9697859841;0.9571968107;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;5.03E7;5.03E7;4.92499875E7;6.0;8383333.3333;8208331.25;2500000.0;2447812.5;6.0;0.0;5.045E7;-0.003;7531206.3492;0.1131;1616666.6667;0.5464;;;1200000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-08-07;2023-08-07T00:00:00;0.8892152749;0.9693663449;0.9920268569;0.9509022241;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.38E8;1.38E8;1.3772124E8;37.0;3729729.7297;3722195.6757;1000000.0;997980.0;39.0;0.0;1.7204E8;-0.1979;4320372.156;-0.1367;1080000.0;-0.0741;200000.0;2200000.0;400000.0;;;;;;;4.0;0.0;4130000.0;-0.9516;608814.3338;-0.8357;476666.6667;-0.7902;76.8452;-1.0;76.8135;-1.0;76.769;-1.0;;;;;;;;;;;;
AT0000A2XLD9;2023-08-07;2023-08-07T00:00:00;0.8115820394;0.8510281158;0.9584557281;0.8799832144;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.959103E7;7.0;1.54E7;1.422729E7;2000000.0;1847700.0;6.0;0.0;1.076066666667E8;0.0018;1.67349206349E7;-0.0798;2380000.0;-0.1597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-08-07;2023-08-07T00:00:00;0.9748216534;0.9899286614;0.9979018044;0.9916072178;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.332E8;2.332E8;2.29664688E8;54.0;4318518.5185;4253049.7778;1750000.0;1723470.0;54.0;0.0;2.3225E8;0.0041;4270602.6467;0.0112;1738333.3333;0.0067;3100000.0;;500000.0;5.0;620000.0;100.9404;400000.0;100.9396;100.9421;3.0;0.0;2373333.3333;0.3062;540619.0476;0.1468;398333.3333;0.0042;84.1103;0.2001;83.9805;0.2019;84.0582;0.2009;;;;;;;;;;;;
AT0000A33SH3;2023-08-07;2023-08-07T00:00:00;0.9246435845;0.900203666;0.8065173116;0.8879837067;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.335384E9;1.335384E9;1.3293658649892E9;80.0;1.66923E7;1.66170733124E7;2335000.0;2324476.9255;76.0;0.0;1.3586497333333E9;-0.0171;1.78872389634E7;-0.0668;1979133.3333;0.1798;1.25236E8;1.00576E8;4.57634E8;24.0;5218166.6667;100.3669;200000.0;100.4186;99.7564;26.0;0.0;7.34482333333E7;0.7051;3082586.3072;0.6928;134150.0;0.4909;100.3207;5.0E-4;100.3002;0.0012;100.1816;-0.0042;;;;;;;;;;;;
AT0000A2XLD9;2023-08-04;2023-08-04T00:00:00;0.8126837463;0.8601427971;0.9592608148;0.882402352;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.078E8;1.078E8;9.961259E7;7.0;1.54E7;1.423037E7;2000000.0;1848100.0;6.0;0.0;1.0759E8;0.002;1.68176984127E7;-0.0843;2403333.3333;-0.1678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
