RequestedISIN;RequestedDate;referenceDate;compositeLiquidityScore;concentrationWeightedLiquidityScore;holdingScore;turnoverScore;isin;amountType;ecbTiering;ecbHaircut;optionFlag;zeroCouponFlag;couponPaymentDate;couponRecordDate;interestPeriodStartDate;interestPeriodEndDate;couponPaymentFrequency;rateType;couponInterestRate;couponGrossAmount;aggregatedHoldingData.freeFloatHolding;aggregatedHoldingData.freeFloatHoldingEur;aggregatedHoldingData.freeFloatMarketValueEur;aggregatedHoldingData.concentration;aggregatedHoldingData.averageHoldingSizeEur;aggregatedHoldingData.averageHoldingSizeMarketValueEur;aggregatedHoldingData.medianHoldingSizeEur;aggregatedHoldingData.medianHoldingSizeMarketValueEur;aggregatedHoldingData.simpleMovingAverage['30'].concentration;aggregatedHoldingData.simpleMovingAverage['30'].concentrationDelta;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHolding;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHoldingDelta;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSizeDelta;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSizeDelta;aggregatedTransactionData.totalVolCurrentBD.volumeEur;aggregatedTransactionData.totalVolNext1BD.volumeEur;aggregatedTransactionData.totalVolNext2BD.volumeEur;aggregatedTransactionData.transactionCount;aggregatedTransactionData.averageTicketSizeEur;aggregatedTransactionData.averageGrossSettlementPriceEur;aggregatedTransactionData.medianTicketSizeEur;aggregatedTransactionData.medianGrossSettlementPriceEur;aggregatedTransactionData.settlementVWAPEur;aggregatedTransactionData.simpleMovingAverage['30'].concentration;aggregatedTransactionData.simpleMovingAverage['30'].concentrationDelta;aggregatedTransactionData.simpleMovingAverage['30'].volume;aggregatedTransactionData.simpleMovingAverage['30'].volumeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAP;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAPDelta;transaction.transactionId;transaction.transactionDate;transaction.settlementDate;transaction.transactionType;transaction.transactionStatus;transaction.quantity;transaction.quantityUnit;transaction.cashAmount;transaction.cashSettlementCurrency;transaction.grossSettlementPrice;transaction.receivingPartyType;transaction.deliveringPartyType
AT0000A2XLD9;2024-02-21;2024-02-21T00:00:00;0.8348588863;0.8661327231;0.9298245614;0.9191456903;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.01032785E8;6.0;1.785E7;1.68387975E7;2700000.0;2547045.0;6.0;0.0;1.071566666667E8;-5.0E-4;1.76030952381E7;0.014;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2024-02-21;2024-02-21T00:00:00;0.9115179252;0.9679633867;0.9916094584;0.9691075515;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.258E8;2.258E8;2.29574084424E8;52.0;4342307.6923;4414886.2389;1150000.0;1169221.422;54.0;0.0;2.249066666667E8;0.004;4144126.7562;0.0478;1238333.3333;-0.0713;600000.0;;1300000.0;4.0;150000.0;0.0;150000.0;0.0;0.0;4.0;0.0;2906666.6667;-0.7936;591506.6138;-0.7464;526666.6667;-0.7152;72.3445;-1.0;72.3191;-1.0;72.3548;-1.0;;;;;;;;;;;;
AT0000A33SH3;2024-02-20;2024-02-20T00:00:00;0.8388349515;0.8;0.8466019417;0.8796116505;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.667825E9;1.667825E9;1.690107142E9;116.0;1.43778017241E7;1.45698891552E7;2080000.0;2107788.8;106.0;0.0;1.423265E9;0.1718;1.32991503958E7;0.0811;1712533.3333;0.2146;1.3512E7;1.0221E7;281000.0;27.0;500444.4444;103.4793;30000.0;103.3713;103.3392;23.0;0.0;1.776563E8;-0.9239;4939739.0844;-0.8987;377733.3333;-0.9206;104.0237;-0.0052;104.0344;-0.0064;103.9355;-0.0057;;;;;;;;;;;;
AT0000A326N4;2024-02-20;2024-02-20T00:00:00;0.0;0.0;0.9523082793;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.290624E7;5.0;8640000.0;8581248.0;1000000.0;993200.0;4.0;0.0;4.31566666667E7;0.001;8773166.6667;-0.0152;1016666.6667;-0.0164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2024-02-20;2024-02-20T00:00:00;0.8584509729;0.9702403663;0.9916062572;0.951163678;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.253E8;2.253E8;2.29390803642E8;53.0;4250943.3962;4328128.3706;1100000.0;1119972.854;54.0;0.0;2.2523E8;3.0E-4;4139561.7379;0.0269;1253333.3333;-0.1223;200000.0;600000.0;;;;;;;;3.0;0.0;2903333.3333;-0.9311;603173.2804;-0.6684;538333.3333;-0.6285;72.3445;0.4155;72.3191;0.416;72.3548;0.4153;;;;;;;;;;;;
AT0000A2XLD9;2024-02-20;2024-02-20T00:00:00;0.8328882106;0.8626478443;0.9297977871;0.9164441053;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.01225565E8;6.0;1.785E7;1.68709275E7;2700000.0;2551905.0;6.0;0.0;1.071566666667E8;-5.0E-4;1.76030952381E7;0.014;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2024-02-20;2024-02-20T00:00:00;0.9874093857;0.9988553987;0.9858832507;0.9889355208;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.433E8;1.433E8;1.47279441E8;44.0;3256818.1818;3347260.0227;950000.0;976381.5;46.0;0.0;1.471166666667E8;-0.0259;3177514.8774;0.025;853333.3333;0.1133;6000000.0;5400000.0;3700000.0;;;;;;;3.0;0.0;3536666.6667;0.6965;918400.6734;2.2665;721666.6667;3.157;80.961;0.3055;80.9968;0.3049;80.8702;0.307;;;;;;;;;;;;
AT0000A2XLD9;2024-02-19;2024-02-19T00:00:00;0.8347958794;0.8649370469;0.9297977871;0.9187333079;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.0111311E8;6.0;1.785E7;1.6852185E7;2700000.0;2549070.0;6.0;0.0;1.071566666667E8;-5.0E-4;1.76030952381E7;0.014;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2024-02-19;2024-02-19T00:00:00;0.9843571156;0.9916062572;0.982067913;0.9866463182;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.418E8;1.418E8;1.45249994E8;46.0;3082608.6957;3157608.5652;850000.0;870680.5;46.0;0.0;1.4716E8;-0.0364;3173736.88;-0.0287;848333.3333;0.002;4900000.0;6000000.0;5400000.0;5.0;980000.0;105.8559;300000.0;105.8559;105.8559;;;3336666.6667;0.4685;;;;;;;;;77.3471;0.3686;;;;;;;;;;;;
AT0000A32562;2024-02-19;2024-02-19T00:00:00;0.9114841663;0.9774895078;0.9782525754;0.9679511637;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.259E8;2.259E8;2.29589590815E8;54.0;4183333.3333;4251659.0892;1050000.0;1067149.4925;54.0;0.0;2.2557E8;0.0015;4138042.1961;0.0109;1275000.0;-0.1765;;200000.0;600000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2024-02-19;2024-02-19T00:00:00;0.9046692607;0.8832684825;0.8482490272;0.9299610895;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.65475E9;1.65475E9;1.672124875E9;115.0;1.43891304348E7;1.45402163043E7;2005000.0;2026052.5;105.0;0.0;1.4023147E9;0.18;1.31628989191E7;0.0932;1683200.0;0.1912;4.7479E7;1.3512E7;1.0221E7;17.0;2792882.3529;103.7425;116000.0;103.6846;103.5899;23.0;0.0;1.779605E8;-0.7332;4953241.6029;-0.4362;385733.3333;-0.6993;104.0484;-0.0029;104.0621;-0.0036;103.9642;-0.0036;;;;;;;;;;;;
AT0000A326N4;2024-02-19;2024-02-19T00:00:00;0.0;0.0;0.9549790156;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.285224E7;5.0;8640000.0;8570448.0;1000000.0;991950.0;4.0;0.0;4.31566666667E7;0.001;8773166.6667;-0.0152;1016666.6667;-0.0164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2024-02-16;2024-02-16T00:00:00;0.8292682927;0.8161350844;0.8330206379;0.8574108818;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.654507E9;1.654507E9;1.6681448530241E9;106.0;1.56085566038E7;1.57372155946E7;2080000.0;2097145.128;105.0;0.0;1.3807907E9;0.1982;1.3026468721E7;0.1982;1660150.0;0.2529;2.4613E7;4.7479E7;1.3512E7;18.0;1367388.8889;103.644;25000.0;103.633;103.5931;23.0;0.0;1.765215E8;-0.8606;4871194.2424;-0.7193;390033.3333;-0.9359;104.0834;-0.0042;104.0969;-0.0045;104.0031;-0.0039;;;;;;;;;;;;
AT0000A2XLD9;2024-02-16;2024-02-16T00:00:00;0.8423076923;0.8726923077;0.9361538462;0.9269230769;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.011024E8;6.0;1.785E7;1.68504E7;2700000.0;2548800.0;6.0;0.0;1.071566666667E8;-5.0E-4;1.76030952381E7;0.014;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2024-02-16;2024-02-16T00:00:00;0.8596153846;0.9715384615;0.9884615385;0.9473076923;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.421E8;1.421E8;1.45442192E8;45.0;3157777.7778;3232048.7111;900000.0;921168.0;46.0;0.0;1.472533333333E8;-0.035;3173536.4483;-0.005;843333.3333;0.0672;100000.0;4900000.0;6000000.0;;;;;;;;;3173333.3333;-0.9685;;;;;;;;;73.8185;0.4302;;;;;;;;;;;;
AT0000A326N4;2024-02-16;2024-02-16T00:00:00;0.0;0.0;0.9723076923;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.2876E7;5.0;8640000.0;8575200.0;1000000.0;992500.0;4.0;0.0;4.31566666667E7;0.001;8773166.6667;-0.0152;1016666.6667;-0.0164;0.0;;;;;;;;;;;16666.6667;-1.0;;;;;;;;;0.0;0.0;;;;;;;;;;;;
AT0000A32562;2024-02-16;2024-02-16T00:00:00;0.9473076923;0.99;0.995;0.9823076923;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.259E8;2.259E8;2.29723194852E8;55.0;4107272.7273;4176785.3609;1000000.0;1016924.28;54.0;0.0;2.258833333333E8;1.0E-4;4141203.8123;-0.0082;1300000.0;-0.2308;600000.0;;200000.0;;;;;;;4.0;0.0;2920000.0;-0.7945;604284.3915;-0.0071;535000.0;0.1215;72.4747;0.4152;72.4494;0.4157;72.485;0.415;;;;;;;;;;;;
AT0000A33SH3;2024-02-15;2024-02-15T00:00:00;0.8799249531;0.8667917448;0.8405253283;0.8968105066;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.749553E9;1.749553E9;1.852776627E9;109.0;1.60509449541E7;1.69979507064E7;2005000.0;2123295.0;105.0;0.0;1.3595117E9;0.2869;1.28318684367E7;0.2509;1629200.0;0.2307;4.2451E7;2.4613E7;4.7479E7;18.0;2358388.8889;103.6039;74000.0;103.5609;103.4835;23.0;0.0;1.783295E8;-0.762;4939894.3229;-0.5226;396200.0;-0.8132;104.1257;-0.005;104.1436;-0.0056;104.0344;-0.0053;;;;;;;;;;;;
AT0000A32562;2024-02-15;2024-02-15T00:00:00;0.8869230769;0.9746153846;0.9846153846;0.9638461538;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.253E8;2.253E8;2.30035483821E8;54.0;4172222.2222;4259916.3671;1050000.0;1072069.4985;54.0;0.0;2.262333333333E8;-0.0041;4142540.3354;0.0072;1323333.3333;-0.2065;;600000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2024-02-15;2024-02-15T00:00:00;0.8396153846;0.8707692308;0.9369230769;0.9261538462;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.0127376E8;6.0;1.785E7;1.687896E7;2700000.0;2553120.0;6.0;0.0;1.071566666667E8;-5.0E-4;1.76030952381E7;0.014;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2024-02-15;2024-02-15T00:00:00;0.9688461538;0.9780769231;0.9734615385;0.97;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.23E7;4.23E7;4.21123995E7;4.0;1.0575E7;1.0528099875E7;1250000.0;1244456.25;4.0;0.0;4.31566666667E7;-0.0199;8773166.6667;0.2054;1016666.6667;0.2295;500000.0;;;;;;;;;;;16666.6667;29.0;;;;;;;;;0.0;0.0;;;;;;;;;;;;
AT0000A34QR4;2024-02-15;2024-02-15T00:00:00;0.9965384615;0.9984615385;0.9880769231;0.9976923077;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.419E8;1.419E8;1.45648998E8;43.0;3300000.0;3387186.0;1000000.0;1026420.0;46.0;0.0;1.4732E8;-0.0368;3175017.9298;0.0394;843333.3333;0.1858;2.52E7;100000.0;4900000.0;11.0;2290909.0909;104.4718;1000000.0;105.5107;101.882;;;3176666.6667;6.9328;;;;;;;;;73.8224;0.3801;;;;;;;;;;;;
AT0000A34QR4;2024-02-14;2024-02-14T00:00:00;0.9142307692;0.9738461538;0.9807692308;0.9688461538;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.495E8;1.495E8;1.53227035E8;43.0;3476744.186;3563419.4186;1000000.0;1024930.0;46.0;0.0;1.474033333333E8;0.0142;3171980.8928;0.0961;840000.0;0.1905;;2.52E7;100000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2024-02-14;2024-02-14T00:00:00;0.9065384615;0.9461538462;0.9357692308;0.9396153846;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.293108E7;5.0;8640000.0;8586216.0;1000000.0;993775.0;4.0;0.0;4.31866666667E7;3.0E-4;8708666.6667;-0.0079;1008333.3333;-0.0083;;500000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2024-02-14;2024-02-14T00:00:00;0.8403846154;0.8711538462;0.9373076923;0.9246153846;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.0127376E8;6.0;1.785E7;1.687896E7;2700000.0;2553120.0;6.0;0.0;1.071833333333E8;-8.0E-4;1.75219047619E7;0.0187;2606666.6667;0.0358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2024-02-14;2024-02-14T00:00:00;0.9192307692;0.9842307692;0.9953846154;0.9746153846;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.253E8;2.253E8;2.29475451105E8;53.0;4250943.3962;4329725.4925;1100000.0;1120386.135;54.0;0.0;2.266033333333E8;-0.0058;4141711.8754;0.0264;1345000.0;-0.1822;600000.0;;600000.0;;;;;;;4.0;0.0;3033333.3333;-0.8022;717617.7249;-0.582;648333.3333;-0.5373;72.6209;0.414;72.5956;0.4145;72.6312;0.4138;;;;;;;;;;;;
AT0000A33SH3;2024-02-14;2024-02-14T00:00:00;0.9230769231;0.9174484053;0.8367729831;0.9230769231;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.668454E9;1.668454E9;1.6896433658E9;112.0;1.48969107143E7;1.50861014804E7;2000000.0;2025400.0;105.0;0.0;1.3365876333333E9;0.2483;1.26307460578E7;0.1794;1610650.0;0.2417;1.13463E8;4.2451E7;2.4613E7;22.0;5157409.0909;103.6313;350000.0;103.647;103.661;23.0;0.0;1.824108666667E8;-0.378;5033043.86;0.0247;409233.3333;-0.1447;104.1825;-0.0053;104.1886;-0.0052;104.0878;-0.0041;;;;;;;;;;;;
AT0000A32562;2024-02-13;2024-02-13T00:00:00;0.9842247018;0.9892266256;0.9949980762;0.992689496;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.286E8;2.286E8;2.32715124612E8;56.0;4082142.8571;4155627.2252;1050000.0;1068901.491;54.0;0.0;2.268566666667E8;0.0077;4143779.1943;-0.0149;1366666.6667;-0.2317;4500000.0;600000.0;;8.0;562500.0;102.7284;450000.0;102.754;102.7457;4.0;1.0;3093333.3333;0.4547;747617.7249;-0.2476;678333.3333;-0.3366;69.1981;0.4846;69.1728;0.4855;69.2084;0.4846;;;;;;;;;;;;
AT0000A33SH3;2024-02-13;2024-02-13T00:00:00;0.8574108818;0.8536585366;0.8442776735;0.8855534709;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.603301E9;1.603301E9;1.6181983277698E9;114.0;1.40640438596E7;1.41947221734E7;1950000.0;1968118.737;104.0;0.0;1.3158128666667E9;0.2185;1.24896963129E7;0.1261;1587766.6667;0.2281;2.0243E7;1.13463E8;4.2451E7;15.0;1349533.3333;103.7175;460000.0;103.7231;103.705;23.0;0.0;1.800330666667E8;-0.8876;4924962.0418;-0.726;399516.6667;0.1514;104.2433;-0.005;104.2385;-0.0049;104.1426;-0.0042;;;;;;;;;;;;
AT0000A326N4;2024-02-13;2024-02-13T00:00:00;0.0;0.0;0.9430550212;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.292244E7;5.0;8640000.0;8584488.0;1000000.0;993575.0;4.0;0.0;4.31866666667E7;3.0E-4;8708666.6667;-0.0079;1008333.3333;-0.0083;;;500000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2024-02-13;2024-02-13T00:00:00;0.9445940746;0.9803770681;0.989611389;0.9742208542;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.505E8;1.505E8;1.5388625E8;43.0;3500000.0;3578750.0;1000000.0;1022500.0;46.0;0.0;1.472333333333E8;0.0222;3163052.3828;0.1065;840000.0;0.1905;700000.0;;2.52E7;3.0;233333.3333;105.5592;100000.0;105.5535;105.5439;;;2343333.3333;-0.7013;;;;;;;;;70.4264;0.4986;;;;;;;;;;;;
AT0000A2XLD9;2024-02-13;2024-02-13T00:00:00;0.8407079646;0.8726433244;0.9365140439;0.924201616;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;1.01129175E8;6.0;1.785E7;1.68548625E7;2700000.0;2549475.0;6.0;0.0;1.0721E8;-0.001;1.74407142857E7;0.0235;2583333.3333;0.0452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2024-02-12;2024-02-12T00:00:00;0.9872979215;0.9961508853;0.9938414165;0.9942263279;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.256E8;2.256E8;2.30073968352E8;52.0;4338461.5385;4424499.3914;1150000.0;1172806.133;54.0;0.0;2.27E8;-0.0062;4151473.1978;0.045;1390000.0;-0.1727;7700000.0;4500000.0;600000.0;3.0;2566666.6667;102.9727;2000000.0;103.003;102.9412;3.0;0.0;2943333.3333;1.6161;728867.7249;2.5214;663333.3333;2.0151;65.7738;0.5656;65.7477;0.5666;65.7836;0.5648;;;;;;;;;;;;
AT0000A326N4;2024-02-12;2024-02-12T00:00:00;0.0;0.0;0.9426481909;0.0;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.32E7;4.32E7;4.29732E7;5.0;8640000.0;8594640.0;1000000.0;994750.0;4.0;0.0;4.31866666667E7;3.0E-4;8708666.6667;-0.0079;1008333.3333;-0.0083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2024-02-12;2024-02-12T00:00:00;0.9980754426;1.0;0.9876828329;0.9992301771;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.501E8;1.501E8;1.53738424E8;44.0;3411363.6364;3494055.0909;950000.0;973028.0;46.0;0.0;1.4703E8;0.0209;3153348.6791;0.0818;836666.6667;0.1355;5900000.0;700000.0;;3.0;1966666.6667;105.6631;600000.0;105.663;105.6567;;;2320000.0;1.5431;;;;;;;;;66.9082;0.5791;;;;;;;;;;;;
AT0000A2XLD9;2024-02-12;2024-02-12T00:00:00;0.8418013857;0.8725943033;0.9368745189;0.9253271747;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.072E8;1.072E8;1.0142728E8;7.0;1.53142857143E7;1.44896114286E7;2000000.0;1892300.0;6.0;0.0;1.0721E8;-1.0E-4;1.74407142857E7;-0.1219;2583333.3333;-0.2258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2024-02-12;2024-02-12T00:00:00;0.9080675422;0.8986866792;0.8367729831;0.9080675422;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.668999E9;1.668999E9;1.6883983261468E9;108.0;1.54536944444E7;1.56333178347E7;2002500.0;2025775.7183;104.0;0.0;1.2974218666667E9;0.2864;1.23898671316E7;0.2473;1568333.3333;0.2768;5.9635E7;2.0243E7;1.13463E8;16.0;3727187.5;104.0962;11000.0;103.8953;104.1627;23.0;0.0;1.811521E8;-0.6708;5017962.2127;-0.2572;511516.6667;-0.9785;104.3211;-0.0022;104.2946;-0.0038;104.2199;-5.0E-4;;;;;;;;;;;;
AT0000A34QR4;2024-02-09;2024-02-09T00:00:00;0.8581341557;0.9737856592;0.9903623747;0.9471858134;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.473E8;1.473E8;1.50696738E8;42.0;3507142.8571;3588017.5714;950000.0;971907.0;46.0;0.0;1.468366666667E8;0.0032;3148954.7397;0.1137;836666.6667;0.1355;0.0;5900000.0;700000.0;;;;;;;;;2133333.3333;-1.0;;;;;;;;;63.3863;-1.0;;;;;;;;;;;;
